region,soil_type,latitude,longitude,Alabasta militaris,Arcella conica,Arcella costata,Arcella excavata,Arcella gibbosa,Arcella hemisphaerica,Arcella intermedia,Arcella mitrata,Arcella rotundata,Arcella rotundata stenostoma,Arcella rotundata stenostoma undulata,Arcella vulgaris,Arcella vulgaris penardi,Arcella vulgaris polymorpha,Arcella vulgaris undulata,Archerella flavum,Argynnia dentistoma,Argynnia dentistoma lacustris,Argynnia dentistoma laevis,Argynnia vitraea,Argynnia vitraea minor,Assulina muscorum,Assulina scandinavica,Assulina seminulum,Awerintzewia cyclostoma,Bullinularia indica,Bullinularia indica minor,Centropyxis aculeata,Centropyxis aculeata grandis,Centropyxis aculeata oblonga,Centropyxis aerophila,Centropyxis aerophila sphagnicola,Centropyxis cassis,Centropyxis constricta,Centropyxis deflandriana,Centropyxis discoides,Centropyxis ecornis,Centropyxis elongata,Centropyxis gibba,Centropyxis laevigata,Centropyxis minuta,Centropyxis orbicularis,Centropyxis plagiostoma,Centropyxis platystoma,Centropyxis spinosa,Centropyxis sylvatica,Centropyxis sylvatica minor,Corythion dubium,Corythion dubium minima,Corythion orbicularis,Cryptodifflugia compressa,Cryptodifflugia oviformis,Cyclopyxis arcelloides,Cyclopyxis eurystoma,Cyclopyxis kahli,Cyclopyxis plana,Cyphoderia ampulla,Cyphoderia trochus,Difflugia acutissimella,Difflugia bacillariarum,Difflugia bacillifera,Difflugia bicornis,Difflugia bryophila,Difflugia decloitrei,Difflugia elegans,Difflugia gassowskii,Difflugia geosphaerica,Difflugia glans,Difflugia globulosa,Difflugia juzephiniensis,Difflugia labiosa,Difflugia lemani,Difflugia lucida,Difflugia minuta,Difflugia oblonga,Difflugia parva,Difflugia penardi,Difflugia pristis,Difflugia pulex,Difflugia pyriformis,Ellipsopyxis pauliani,Euglypha acanthophora,Euglypha anodonta,Euglypha anodonta magna,Euglypha bryophila,Euglypha capsiosa,Euglypha ciliata,Euglypha ciliata glabra,Euglypha compressa,Euglypha compressa glabra,Euglypha cristata,Euglypha cristata decora,Euglypha denticulata,Euglypha filifera,Euglypha filifera pyriformis,Euglypha hyalina,Euglypha laevis,Euglypha rotunda,Euglypha rotunda obliqua,Euglypha simplex,Euglypha strigosa,Euglypha strigosa glabra,Euglypha strigosa heterospina,Euglypha strigosa muscorum,Euglypha tuberculata,Euglypha tuberculata minor,Galeripora arenaria,Galeripora arenaria compressa,Galeripora arenaria sphagnicola,Galeripora artocrea pseudocatinus,Galeripora catinus,Galeripora discoides,Galeripora discoides foveosa,Galeripora discoides pseudovulgaris undulata,Galeripora discoides scutelliformis,Galeripora megastoma,Galeripora polypora undulata,Gibbocarina galeata,Gibbocarina galeata orbicularis,Gibbocarina gracilis,Heleopera lata,Heleopera petricola,Heleopera rosea,Heleopera sphagni,Heleopera sylvatica,Hyalosphenia elegans,Hyalosphenia minuta,Hyalosphenia papilio,Lesquereusia epistomium,Lesquereusia inequalis,Lesquereusia modesta,Lesquereusia spiralis,Longinebela penardiana,Longinebela speciosa,Microchlamys patella,Mrabella subcarinata,Nebela bohemica,Nebela collaris,Nebela parvula,Nebela tincta,Netzelia oviformis,Netzelia tuberculata,Netzelia wailesi,Padaungiella lageniformis,Padaungiella wailesi,Phryganella acropodia,Phryganella acropodia penardi,Phryganella hemisphaerica,Physochila griseola,Physochila tenella,Placocista spinosa,Plagiopyxis callida,Plagiopyxis declivis,Plagiopyxis labiata,Plagiopyxis penardi,Planocarina carinata,Planocarina marginata,Pseudodifflugia gracilis,Quadrulella symmetrica,Scutiglypha scutigera,Sphenoderia fissirostris,Sphenoderia lenta,Tracheleuglypha dentata,Trigonopyxis arcula,Trigonopyxis arcula major,Trigonopyxis microstoma,Trigonopyxis minuta,Trinema chardezi,Trinema complanatum,Trinema enchelys,Trinema grandis,Trinema leidyi,Trinema lineare,Trinema lineare truncatum,Trinema penardi,Wailesella eboracensis,Zivkovicia spectabilis
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002012072,0,0,0,0,0,0.046277666,0,0.064386318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018108652,0,0,0,0,0,0.004024145,0,0,0,0,0,0,0,0,0,0,0.050301811,0,0,0,0.002012072,0,0,0,0,0,0.002012072,0,0,0,0,0,0.002012072,0,0,0,0,0,0,0.020120724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187122736,0,0.132796781,0,0.241448692,0,0,0,0,0,0,0,0,0,0,0,0.034205231,0,0,0,0,0,0,0,0,0,0.193158954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0.00166113,0,0,0.044850498,0.016611296,0.074750831,0.006644518,0,0,0,0,0,0,0,0.00166113,0,0,0,0,0,0.024916944,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166113,0,0,0,0.024916944,0,0,0,0,0,0.00166113,0,0,0,0,0,0,0.00166113,0,0,0,0,0,0,0,0.004983389,0,0,0,0,0,0.00166113,0.009966777,0,0,0,0,0,0,0,0,0,0,0.004983389,0,0,0,0,0,0,0,0,0,0.004983389,0,0,0,0,0,0,0,0,0,0.126245847,0,0,0,0,0.014950166,0,0,0,0,0,0,0,0,0,0,0,0.008305648,0,0.00166113,0,0.134551495,0,0,0,0.00166113,0,0,0,0,0,0,0,0,0,0.008305648,0,0,0,0,0,0.46345515,0,0.00166113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.0425,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.126,0,0.056,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0.004,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.09,0,0.174,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.008,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.004991681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03327787,0,0,0,0,0,0.103161398,0,0.181364393,0,0,0,0.004991681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018302829,0,0,0,0,0,0,0,0,0,0.001663894,0,0,0,0,0,0,0,0,0,0,0,0,0.008319468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001663894,0,0.256239601,0,0.176372712,0,0,0,0,0,0,0,0,0,0,0,0.014975042,0,0,0,0,0,0,0,0,0,0.194675541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.014227642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077235772,0,0.308943089,0,0.008130081,0,0.00203252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038617886,0,0,0,0,0,0,0,0,0,0.00203252,0,0,0,0,0,0,0,0,0,0.006097561,0,0,0.00203252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081300813,0,0.00203252,0,0,0,0,0,0,0,0,0,0,0,0.00203252,0,0,0,0,0,0,0,0,0,0.451219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0.012506578,0,0,0.000784314,0,0.00932017,0,0,0,0,0,0,0.630701197,0,0.012492918,0,0,0,0,0,0,0,0,0,0,0,0.03839516,0,0,0,0,0,0,0,0,0.001568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092844062,0,0.001298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031284689,0,0,0,0,0,0,0.022655698,0,0,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03331349,0.002597403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001298701,0,0,0.001298701,0,0,0.022022057,0,0,0,0,0,0,0.078166553,0,0,0,0,0.000784314,0,0,0,0,0,0,0,0.002222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0.025682088,0,0,0,0.005082953,0,0,0,0,0,0.059313817,0,0.032045137,0,0,0,0.002964427,0,0,0.027207771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988142,0,0,0,0,0,0,0.009479977,0.041399049,0,0,0,0,0,0,0,0,0.000762195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157490699,0,0,0.026568321,0.215243618,0,0.049083201,0,0,0,0,0,0,0,0,0,0,0,0.293972549,0,0,0,0,0,0.006325987,0,0.041336059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065867,0,0,0,0,0,0.000988142,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.004426208,0,0,0,0,0,0.00055371,0,0,0,0,0.000570776,0,0,0,0.004458302,0,0,0,0,0,0.084668436,0,0.029954587,0,0.003345377,0,0.003322259,0,0,0.243011843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004429679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002266039,0.074214177,0,0,0,0,0,0,0,0,0.004429679,0,0,0,0,0,0,0,0,0,0.006090808,0,0,0,0.031749329,0,0,0,0,0,0,0,0,0,0,0.290564625,0,0,0.015717262,0.029030308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161801198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399964,0,0,0,0,0,0.003995434,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.002777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131316485,0,0,0,0,0,0.057194245,0,0.002777778,0,0.011206419,0,0,0,0,0.036681424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089722068,0,0,0,0,0,0,0,0,0,0,0.021937834,0,0,0,0.198931624,0,0.421385968,0,0,0,0,0,0,0,0,0,0,0,0.007051282,0,0,0,0,0,0,0,0.002136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009188034,0,0,0,0,0,0.002136752,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.000615385,0,0,0,0,0,0,0,0.001322098,0,0,0.006039766,0,0,0,0.03269209,0,0,0,0,0,0.025871156,0,0.033837815,0,0.000651466,0,0.000615385,0,0,0.002582598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032973821,0.052122449,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0.002501892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146663071,0,0,0.007662895,0.208345703,0,0.224185157,0,0,0,0,0,0,0,0,0,0,0,0.175635378,0,0,0,0,0,0.002461538,0,0.01429726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199633431,0,0,0,0,0,0.577785924,0,0,0,0,0,0,0,0,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003225806,0.009677419,0,0,0,0,0,0,0,0,0.051612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003225806,0,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0.003225806,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112903226,0,0,0.003225806,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218487395,0,0.099159664,0,0,0,0.005042017,0,0,0,0.100840336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005042017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500840336,0,0,0,0,0,0,0,0,0,0,0,0,0.01512605,0,0,0,0.031932773,0,0,0,0,0,0,0,0,0,0,0,0.021848739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001680672,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011666667,0,0,0,0,0,0.068333333,0,0.006666667,0,0.006666667,0,0.023333333,0,0,0,0.001666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.021666667,0,0,0,0.001666667,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0.593333333,0,0,0,0,0,0,0,0,0,0,0,0.071666667,0,0,0,0,0,0,0,0.025,0,0.123333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201331115,0,0.124792013,0,0,0,0.021630616,0,0,0,0.02828619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367720466,0,0,0,0.001663894,0,0,0,0,0,0.003327787,0,0,0,0,0,0,0,0,0,0.001663894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056572379,0,0,0,0.108153078,0,0,0,0,0,0,0,0,0,0.014975042,0,0.068219634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001663894,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0.014028056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170340681,0,0,0,0.04008016,0,0,0,0,0,0,0,0,0,0,0,0,0.096192385,0,0,0,0,0,0,0,0,0.070140281,0.038076152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004008,0,0,0,0,0.064128257,0,0,0,0,0,0,0,0,0,0.28256513,0,0,0,0,0,0,0,0,0,0,0.06012024,0,0,0,0,0,0.128256513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014028056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018036072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035856574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075697211,0,0,0,0,0,0,0,0,0,0.005976096,0,0,0,0,0,0,0,0,0,0.250996016,0,0,0.009960159,0.219123506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021912351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005976096,0,0,0,0,0,0,0,0.34063745,0,0.033864542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0.003992016,0,0,0,0,0.137724551,0,0,0,0,0,0,0,0,0,0.003992016,0,0.007984032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325349301,0,0,0,0,0,0,0.285429142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161676647,0,0,0.005988024,0.013972056,0.003992016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003992016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003992016,0,0,0,0,0,0,0,0.033932136,0,0.007984032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.001984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182539683,0,0.003968254,0,0.021825397,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043650794,0,0,0.031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079365079,0,0,0,0,0,0,0,0,0,0.075396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301587302,0.003968254,0,0,0,0,0,0,0,0,0.003968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063492063,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.013944223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249003984,0,0.087649402,0,0.003984064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019920319,0,0,0.007968127,0,0,0.007968127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047808765,0,0,0,0,0,0,0,0,0,0.03187251,0,0,0,0,0,0,0,0,0,0.029880478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045816733,0,0.079681275,0.003984064,0,0,0,0,0,0,0.035856574,0,0.296812749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037848606,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0.000961538,0,0,0.074489554,0,0,0,0,0,0.578299507,0,0,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264191545,0,0,0,0,0,0,0,0.003346329,0,0.002469136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058476536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815047,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0,0,0,0,0.293898742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126174327,0,0,0,0,0,0,0,0.002857143,0,0.265291141,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002857143,0,0.279635385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007158218,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0.006837607,0,0,0,0.034188034,0,0,0,0,0,0,0,0,0.001709402,0.108530541,0,0,0,0,0,0.013820725,0,0,0,0,0,0,0,0,0.008376068,0.006153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003418803,0,0.011965812,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022471092,0,0,0,0,0,0,0,0.008376068,0,0.621573625,0,0.044635786,0,0,0.001709402,0,0,0,0,0,0,0,0,0,0.003418803,0,0,0,0,0,0,0.01025641,0,0,0.001709402,0,0,0,0,0,0,0,0,0,0.001709402,0,0,0,0.033268578,0,0.042366321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003247863,0,0.001709402,0.001709402,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0.00155642,0,0,0,0.00311284,0.023397453,0,0,0,0,0.004,0,0.00233463,0,0.004296948,0,0,0,0,0,0.045505404,0,0,0,0,0,0.098620991,0,0,0,0.000938967,0,0.000938967,0,0,0.000682594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077821,0,0,0,0,0,0,0.047928321,0,0,0.003011079,0,0,0,0,0,0,0,0.001505539,0.023202581,0,0,0,0.000938967,0,0,0,0,0.037032329,0,0,0,0,0,0,0,0.00155642,0,0.126122012,0,0.002266289,0,0,0,0,0,0,0,0,0,0,0,0,0.000938967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255483933,0,0,0,0,0,0.038531935,0,0.275318202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0.00203252,0,0,0,0.004266871,0.053879907,0.004569793,0.002211677,0,0,0,0,0,0,0.013280607,0,0,0,0,0,0.032912721,0,0,0,0,0,0.084828897,0,0,0.001903559,0.003684913,0,0.000559284,0,0,0,0,0,0,0,0,0,0,0,0.014988901,0,0.000636132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006726938,0,0,0,0,0,0,0.065214838,0,0.002534854,0.067847107,0,0,0,0,0,0,0,0,0.01148145,0,0,0,0,0,0,0,0,0.030552002,0,0,0,0,0,0,0,0.002211677,0,0.259594032,0,0.001267427,0,0,0,0,0,0,0,0,0,0,0,0,0.003553533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066272349,0,0,0,0,0,0.027858667,0,0.232917667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002211677,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833119,0,0,0,0,0,0.178643369,0,0,0,0,0,0.058544851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001567398,0.000838926,0,0,0,0,0,0,0,0,0.035576456,0,0,0,0,0,0,0,0,0,0.374211607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263935776,0,0,0,0,0,0.000783699,0,0.077566727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penza,organic soil,52.98561,45.82308,0.000520833,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0,0.012023419,0,0,0,0,0,0.15322371,0,0,0,0,0,0.067262959,0,0,0.000586854,0.000530786,0,0.000586854,0,0,0.000586854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003995843,0,0,0,0,0,0,0,0,0,0,0,0.016875193,0,0,0,0.004694836,0,0,0,0,0.012954898,0,0,0,0,0,0,0,0.010957097,0,0.08189958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001173709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476586659,0,0,0,0,0,0.004374682,0,0.148883836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520833,0,0,0,0,0,0,0
